LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice
24.0,2280,7,1975,1975,0.0,435.0,0.0,1057.0,0,1055,0.0,2,0,1,2.0,0,27,
24.0,2349,6,1977,1977,0.0,389.0,466.0,855.0,601,1456,0.0,2,1,1,2.0,0,28,
24.0,2364,6,1978,1978,0.0,320.0,484.0,804.0,744,1548,0.0,2,1,1,2.0,108,0,
24.0,2364,6,1978,1978,0.0,279.0,576.0,855.0,601,1456,0.0,2,1,1,2.0,147,0,
24.0,2104,7,1976,1976,0.0,536.0,300.0,836.0,0,836,0.0,1,0,0,1.0,150,20,
,10710,5,1966,2004,165.0,644.0,220.0,864.0,0,1120,0.0,1,0,1,2.0,0,162,
110.0,14257,9,2007,2007,726.0,1360.0,416.0,1776.0,978,2772,1.0,3,1,3,3.0,135,64,
95.0,12350,9,2009,2009,0.0,986.0,379.0,1365.0,1325,2690,1.0,2,1,1,3.0,0,197,
95.0,12350,9,2008,2008,450.0,1232.0,788.0,2020.0,0,2020,1.0,2,0,1,3.0,192,98,
105.0,13693,10,2007,2007,472.0,2288.0,342.0,2630.0,0,2674,2.0,2,1,2,3.0,360,50,
95.0,11578,9,2008,2008,302.0,0.0,1736.0,1736.0,0,1736,0.0,2,0,1,3.0,319,90,
129.0,16870,8,2004,2005,238.0,1531.0,251.0,1782.0,0,1782,1.0,2,0,2,3.0,99,82,
59.0,23303,8,2007,2007,20.0,1230.0,278.0,1508.0,1012,2520,1.0,2,1,1,3.0,192,273,
87.0,10367,9,2008,2008,284.0,1015.0,724.0,1739.0,0,1743,1.0,2,0,1,3.0,168,45,
77.0,10872,9,2006,2006,122.0,1037.0,467.0,1504.0,0,1531,1.0,2,0,1,3.0,184,52,
102.0,13514,9,2008,2008,285.0,1142.0,632.0,1774.0,0,1808,1.0,2,0,1,3.0,200,26,
90.0,12878,7,2003,2004,418.0,1262.0,498.0,1760.0,0,1760,1.0,2,0,1,2.0,165,190,
110.0,15274,9,2003,2003,724.0,1972.0,480.0,2452.0,0,2452,2.0,2,0,1,3.0,0,116,
96.0,13262,8,2003,2004,186.0,0.0,1082.0,1082.0,1295,2400,0.0,3,1,1,3.0,114,40,
70.0,9658,8,2006,2006,383.0,0.0,1598.0,1598.0,0,1606,0.0,2,0,1,3.0,230,60,
47.0,6904,6,2005,2005,240.0,836.0,522.0,1358.0,0,1358,0.0,2,0,1,2.0,192,36,
34.0,5122,6,2005,2005,135.0,881.0,425.0,1306.0,0,1306,1.0,2,0,1,2.0,170,63,
80.0,10307,7,2007,2008,176.0,876.0,474.0,1350.0,0,1358,1.0,2,0,1,2.0,192,26,
100.0,14836,10,2004,2005,730.0,2146.0,346.0,2492.0,0,2492,1.0,2,1,1,3.0,226,235,
117.0,15262,8,2003,2004,470.0,1557.0,643.0,2200.0,0,2200,1.0,2,1,1,3.0,208,55,
44.0,7390,9,2008,2009,308.0,800.0,1084.0,1884.0,0,1884,1.0,2,0,1,2.0,231,90,
48.0,6472,9,2008,2008,500.0,0.0,1451.0,1451.0,0,1456,0.0,2,0,1,2.0,192,42,
129.0,16770,8,2002,2003,270.0,1196.0,516.0,1712.0,0,1712,1.0,2,0,1,3.0,218,183,
48.0,3480,7,2003,2003,163.0,0.0,1405.0,1405.0,0,1405,0.0,2,0,1,2.0,148,36,
63.0,10928,7,2005,2005,0.0,0.0,728.0,728.0,728,1456,0.0,2,1,1,2.0,100,0,
57.0,8918,6,2005,2006,0.0,0.0,745.0,745.0,745,1490,0.0,2,1,1,2.0,36,20,
43.0,3182,7,2005,2006,16.0,16.0,1204.0,1220.0,0,1220,0.0,2,0,1,2.0,100,16,
59.0,9434,7,2004,2005,0.0,0.0,384.0,384.0,630,1374,0.0,2,1,1,2.0,100,0,
62.0,7984,7,2004,2005,200.0,0.0,868.0,868.0,762,1630,0.0,2,1,1,2.0,120,48,
61.0,10125,7,2004,2004,0.0,0.0,846.0,846.0,748,1594,0.0,2,1,1,2.0,300,48,
,8965,7,2003,2003,0.0,652.0,130.0,782.0,683,1489,1.0,2,1,1,2.0,0,75,
,8174,7,2003,2003,0.0,494.0,204.0,698.0,644,1342,1.0,2,1,1,2.0,100,56,
,12891,8,2002,2002,,651.0,219.0,870.0,1126,2004,1.0,2,1,1,3.0,0,48,
61.0,9734,7,2004,2004,0.0,241.0,30.0,384.0,630,1374,0.0,2,1,0,2.0,0,0,
42.0,8433,6,2000,2000,0.0,683.0,111.0,794.0,695,1514,1.0,2,1,1,2.0,0,72,
62.0,7750,7,1999,2000,0.0,0.0,384.0,384.0,656,1430,0.0,2,1,1,2.0,0,0,
,15896,7,1999,1999,210.0,913.0,264.0,1177.0,1089,2312,1.0,2,1,1,3.0,298,0,
64.0,7848,7,1999,1999,0.0,0.0,384.0,384.0,656,1430,0.0,2,1,1,2.0,0,0,
106.0,12720,8,2000,2000,150.0,1173.0,282.0,1455.0,1221,2687,1.0,2,1,2,3.0,252,30,
,10750,8,1994,1995,634.0,236.0,262.0,2024.0,0,2063,1.0,2,0,2,3.0,182,56,
79.0,9085,7,1995,1996,286.0,816.0,254.0,1070.0,967,2061,1.0,2,1,1,2.0,296,102,
,11692,8,1993,1994,372.0,624.0,549.0,1173.0,1017,2232,1.0,2,1,1,2.0,173,165,
86.0,11194,8,2008,2008,240.0,0.0,1696.0,1696.0,0,1696,0.0,2,0,0,3.0,120,56,
78.0,10206,8,2008,2008,294.0,0.0,1614.0,1614.0,0,1658,0.0,2,1,1,3.0,144,44,
85.0,10130,8,2007,2007,260.0,1294.0,408.0,1702.0,0,1702,1.0,2,0,1,3.0,0,69,
76.0,9139,8,2006,2006,206.0,379.0,1043.0,1422.0,0,1432,0.0,2,0,1,2.0,297,50,
85.0,11128,9,2005,2006,198.0,2158.0,300.0,2458.0,0,2490,1.0,2,0,2,3.0,70,226,
90.0,7993,7,2008,2009,,0.0,1436.0,1436.0,0,1436,0.0,2,0,0,2.0,0,121,
72.0,8640,7,2008,2008,0.0,0.0,1402.0,1402.0,0,1402,0.0,2,0,0,2.0,205,126,
112.0,12606,9,2007,2008,120.0,0.0,1530.0,1530.0,0,1530,0.0,2,0,1,3.0,212,136,
75.0,7500,8,2006,2007,238.0,24.0,1348.0,1372.0,0,1448,0.0,2,0,1,2.0,0,140,
84.0,10603,8,2006,2006,121.0,682.0,218.0,900.0,886,1795,1.0,2,1,1,3.0,168,45,
65.0,8125,8,2008,2009,288.0,0.0,1836.0,1836.0,0,1836,0.0,2,0,1,2.0,0,175,
85.0,10625,7,2006,2007,0.0,1430.0,222.0,1652.0,0,1662,1.0,2,0,1,3.0,168,120,
68.0,8736,7,2003,2004,0.0,771.0,422.0,1553.0,0,1553,1.0,2,0,0,2.0,192,88,
65.0,8127,7,2003,2003,0.0,410.0,402.0,812.0,841,1653,1.0,2,1,0,2.0,0,45,
80.0,9605,7,2007,2007,0.0,0.0,1218.0,1218.0,0,1218,0.0,1,1,0,2.0,0,178,
63.0,7500,7,2006,2006,0.0,54.0,1087.0,1141.0,0,1141,1.0,1,1,0,2.0,182,0,
63.0,7500,6,2004,2004,0.0,0.0,1158.0,1158.0,0,1158,0.0,1,1,0,0.0,0,50,
96.0,10628,7,2004,2004,0.0,0.0,835.0,835.0,941,1812,0.0,2,1,0,2.0,146,91,
76.0,10141,8,2004,2004,264.0,516.0,222.0,1512.0,0,1512,0.0,2,0,0,3.0,210,36,
63.0,13072,7,2004,2005,0.0,0.0,1114.0,1114.0,0,1114,0.0,1,1,0,2.0,248,102,
63.0,13072,5,2004,2004,0.0,0.0,1114.0,1114.0,0,1114,0.0,1,1,0,0.0,0,39,
60.0,12450,5,2003,2004,0.0,836.0,278.0,1114.0,0,1114,1.0,2,0,0,2.0,0,42,
61.0,7328,7,2008,2009,140.0,0.0,1450.0,1450.0,0,1450,0.0,2,0,0,3.0,0,93,
43.0,11492,7,1996,1997,132.0,637.0,276.0,913.0,1209,2122,1.0,2,1,1,2.0,0,74,
70.0,7703,6,1992,1992,0.0,52.0,400.0,816.0,897,1730,0.0,2,1,0,2.0,0,91,
50.0,7175,6,1990,1991,0.0,0.0,1332.0,1332.0,0,1332,0.0,2,0,0,2.0,0,60,
70.0,9109,7,1994,1994,0.0,36.0,122.0,754.0,786,1540,1.0,2,1,0,2.0,140,32,
,10274,6,1986,1986,141.0,331.0,345.0,676.0,702,1400,0.0,2,1,0,2.0,0,48,
75.0,8250,6,1981,1981,0.0,0.0,0.0,0.0,918,1882,0.0,2,0,2,2.0,0,0,
63.0,9750,5,1962,1962,0.0,68.0,28.0,980.0,0,980,1.0,1,0,0,2.0,0,28,
,8499,5,1961,1961,0.0,660.0,204.0,864.0,0,864,1.0,1,0,0,2.0,0,312,
,9079,5,1961,1961,0.0,864.0,0.0,864.0,0,864,0.0,1,0,0,1.0,158,0,
,9316,5,1965,1965,0.0,544.0,480.0,1024.0,0,1020,0.0,2,0,0,1.0,171,0,
,7791,5,1963,1995,0.0,624.0,288.0,912.0,0,912,1.0,1,0,0,1.0,0,0,
65.0,7150,5,1962,1962,60.0,140.0,182.0,912.0,0,912,0.0,1,0,0,1.0,0,0,
,15676,8,1980,1980,115.0,1733.0,189.0,2014.0,0,2014,1.0,2,0,2,3.0,462,0,
,11949,7,1991,2008,196.0,601.0,158.0,975.0,780,1755,0.0,2,1,1,2.0,502,60,
32.0,2880,7,2004,2005,0.0,0.0,1376.0,1376.0,1629,3005,0.0,2,1,1,3.0,0,177,
,3830,6,2008,2008,280.0,0.0,1726.0,1726.0,0,1726,0.0,2,1,1,2.0,0,254,
,4217,6,2008,2008,252.0,962.0,183.0,1145.0,0,1256,1.0,1,1,1,2.0,0,169,
34.0,2998,6,2000,2000,513.0,507.0,249.0,756.0,756,1512,1.0,2,1,0,2.0,0,32,
35.0,3768,7,1999,1999,218.0,549.0,142.0,691.0,739,1452,1.0,2,1,0,2.0,0,34,
,14694,8,1977,2008,450.0,1252.0,306.0,1694.0,0,1694,1.0,2,0,1,2.0,501,120,
110.0,15417,7,1981,1981,0.0,121.0,1619.0,1740.0,0,1740,0.0,1,1,0,2.0,228,20,
80.0,9600,8,1976,1976,200.0,0.0,392.0,392.0,1012,2499,0.0,2,1,1,2.0,0,64,
,12732,7,1974,1974,0.0,560.0,150.0,752.0,782,2067,0.0,2,1,2,2.0,297,40,
80.0,10400,6,1967,1997,256.0,0.0,932.0,932.0,1369,2640,0.0,2,1,1,2.0,0,120,
80.0,9600,5,1969,1969,128.0,553.0,588.0,1288.0,0,1336,0.0,2,0,1,2.0,312,11,
75.0,9000,6,1969,1969,200.0,955.0,261.0,1216.0,0,1216,1.0,1,0,0,1.0,0,0,
,13774,7,1977,1992,283.0,432.0,476.0,908.0,972,2288,0.0,1,2,2,2.0,321,72,
62.0,7130,5,1967,1967,0.0,648.0,216.0,864.0,0,864,0.0,1,0,0,1.0,0,0,
80.0,9600,5,1967,1967,0.0,0.0,1568.0,1568.0,0,1568,0.0,1,1,0,2.0,160,40,
80.0,9600,7,1974,1974,252.0,698.0,467.0,1165.0,896,2061,0.0,2,1,1,2.0,0,77,
,16500,6,1971,1971,509.0,962.0,270.0,1232.0,0,1320,0.0,2,0,1,2.0,0,20,
60.0,7436,4,1960,1960,0.0,734.0,160.0,894.0,0,894,1.0,1,0,1,2.0,0,0,
65.0,8125,5,1959,1959,0.0,403.0,461.0,864.0,0,864,0.0,1,0,0,1.0,0,0,
,9450,4,1957,1957,160.0,775.0,265.0,1040.0,0,1362,1.0,1,0,1,3.0,0,0,
,13495,5,1956,1956,70.0,625.0,222.0,1048.0,0,1728,1.0,2,0,1,2.0,0,99,
85.0,9350,5,1961,1995,217.0,310.0,491.0,1313.0,0,1313,1.0,1,1,1,2.0,172,28,
115.0,10500,5,1964,1964,144.0,998.0,294.0,1292.0,0,1292,1.0,1,1,2,2.0,0,32,
,8970,5,1965,1965,0.0,388.0,356.0,744.0,1315,2140,0.0,2,1,1,2.0,0,40,
85.0,11475,6,1961,1961,90.0,568.0,640.0,1208.0,0,1576,1.0,1,0,1,2.0,85,0,
68.0,9768,5,1955,1955,0.0,100.0,613.0,960.0,0,960,1.0,1,0,0,1.0,0,70,
90.0,9900,6,1967,1967,0.0,1173.0,507.0,1680.0,0,1691,1.0,1,0,0,2.0,0,67,
92.0,10573,6,1961,1961,3.0,1312.0,141.0,1453.0,0,1453,1.0,2,0,1,2.0,0,49,
80.0,14695,6,1966,2008,210.0,1387.0,175.0,1562.0,0,1567,1.0,2,0,2,2.0,0,110,
73.0,8760,5,1956,1956,164.0,856.0,313.0,1169.0,0,1144,1.0,1,0,0,1.0,257,0,
,12285,7,1960,1960,128.0,544.0,785.0,1329.0,0,1329,0.0,1,1,2,2.0,0,0,
66.0,9240,6,1959,1998,0.0,708.0,280.0,988.0,0,988,1.0,2,0,0,1.0,156,0,
70.0,8750,5,1956,1956,0.0,435.0,565.0,1202.0,0,1202,0.0,1,0,0,1.0,0,35,
70.0,8750,5,1955,1955,0.0,172.0,727.0,1382.0,0,1382,0.0,1,0,0,1.0,280,0,
80.0,10400,4,1956,1956,0.0,155.0,295.0,1200.0,0,1200,1.0,1,0,2,1.0,0,189,
76.0,9482,5,1958,1958,657.0,0.0,1866.0,1866.0,0,1866,0.0,2,0,0,2.0,0,0,
53.0,8128,6,1954,1954,80.0,490.0,572.0,1062.0,0,1062,1.0,1,0,0,1.0,0,0,
67.0,13070,5,1951,1951,0.0,308.0,323.0,631.0,0,1112,0.0,1,0,0,2.0,0,0,
80.0,8480,5,1945,1950,0.0,700.0,93.0,793.0,0,793,1.0,1,0,0,1.0,0,0,
60.0,7626,5,1952,2005,0.0,931.0,100.0,1031.0,0,1031,1.0,1,0,0,1.0,0,0,
75.0,9533,5,1953,1953,140.0,0.0,0.0,0.0,0,1210,0.0,1,1,0,1.0,208,0,
78.0,11419,7,1948,1999,0.0,699.0,0.0,699.0,726,1527,1.0,1,1,1,2.0,0,0,
60.0,9600,5,1950,1950,0.0,390.0,810.0,1200.0,0,1200,0.0,1,0,0,1.0,126,0,
53.0,5470,3,1958,1958,0.0,0.0,792.0,792.0,0,792,0.0,1,0,0,1.0,0,90,
60.0,10800,5,1939,2006,0.0,0.0,676.0,676.0,676,1352,0.0,2,0,0,2.0,187,0,
80.0,8146,4,1900,2003,0.0,0.0,405.0,405.0,322,1039,0.0,1,0,0,1.0,0,0,
60.0,10230,5,1925,1950,0.0,0.0,1054.0,1054.0,0,1078,0.0,1,0,0,1.0,0,0,
60.0,10410,4,1915,1950,0.0,0.0,1313.0,1313.0,0,2377,0.0,2,0,1,2.0,0,0,
60.0,7200,7,1910,2008,0.0,0.0,560.0,560.0,760,1690,0.0,2,0,0,2.0,0,0,
90.0,5400,2,1940,1950,0.0,0.0,416.0,416.0,0,599,1.0,1,0,0,0.0,0,81,
60.0,10800,5,1920,1950,0.0,0.0,720.0,720.0,0,846,0.0,1,0,0,2.0,0,0,
60.0,10800,3,1890,1998,0.0,0.0,630.0,630.0,0,725,0.0,1,1,0,1.0,0,30,
81.0,9671,6,1969,1969,480.0,0.0,1248.0,1248.0,1296,2544,0.0,2,2,0,3.0,0,0,
83.0,10143,6,1963,1963,295.0,384.0,996.0,1380.0,0,1380,0.0,1,1,0,1.0,0,0,
77.0,11500,6,1967,1967,0.0,872.0,108.0,1040.0,0,1040,1.0,1,0,1,2.0,0,0,
62.0,8010,6,1958,2007,0.0,745.0,206.0,951.0,0,951,1.0,1,0,0,2.0,0,0,
90.0,10454,6,1957,1957,143.0,546.0,559.0,1105.0,0,1105,0.0,1,0,0,1.0,0,0,
80.0,9000,6,1958,1958,82.0,0.0,160.0,160.0,0,1142,0.0,1,0,1,1.0,0,28,
60.0,8064,6,1950,1950,0.0,621.0,174.0,795.0,368,1133,0.0,1,0,0,2.0,0,0,
71.0,7350,5,1958,1958,0.0,0.0,1041.0,1041.0,0,1041,0.0,1,0,0,1.0,0,0,
60.0,7200,5,1952,1952,0.0,630.0,0.0,732.0,0,732,1.0,1,0,0,1.0,0,68,
80.0,8000,5,1959,1959,0.0,433.0,0.0,528.0,0,1183,1.0,1,0,0,1.0,0,0,
60.0,10800,4,1949,1996,0.0,0.0,832.0,832.0,629,1461,0.0,2,0,0,1.0,0,204,
60.0,8064,6,1948,1994,0.0,120.0,744.0,864.0,0,1495,0.0,1,0,0,2.0,180,36,
76.0,7570,6,1964,1964,420.0,0.0,780.0,780.0,813,1806,0.0,1,1,0,2.0,0,55,
75.0,8604,5,1978,1978,124.0,941.0,0.0,941.0,0,941,1.0,1,0,0,2.0,0,40,
80.0,7936,6,1963,1963,0.0,826.0,219.0,1045.0,0,1045,1.0,1,0,1,1.0,0,0,
68.0,4080,6,1935,1998,0.0,0.0,901.0,901.0,517,1378,0.0,1,0,0,1.0,54,0,
57.0,10307,6,1910,1950,0.0,633.0,339.0,972.0,972,1944,1.0,2,0,0,2.0,0,28,
90.0,15660,5,1910,2003,0.0,0.0,240.0,240.0,496,1306,0.0,1,1,0,2.0,0,0,
90.0,9900,5,1910,2002,0.0,0.0,504.0,504.0,700,1464,0.0,2,0,0,0.0,0,0,
57.0,6406,5,1939,1950,0.0,421.0,269.0,690.0,690,1558,0.0,1,1,1,2.0,0,36,
63.0,7627,4,1920,1950,0.0,0.0,600.0,600.0,600,1701,0.0,2,0,0,0.0,0,0,
56.0,10134,5,1910,1950,0.0,0.0,801.0,801.0,646,1447,0.0,1,0,0,0.0,80,0,
50.0,6000,5,1950,1970,0.0,384.0,384.0,768.0,560,1328,0.0,1,1,0,1.0,0,12,
62.0,7404,4,1920,1950,0.0,0.0,861.0,861.0,0,861,0.0,1,0,0,2.0,0,0,
50.0,5925,2,1940,1950,0.0,0.0,0.0,0.0,0,612,0.0,1,0,0,1.0,0,0,
60.0,8520,5,1923,1950,0.0,0.0,624.0,624.0,0,792,0.0,1,0,0,1.0,0,0,
60.0,9600,4,1910,1950,0.0,0.0,677.0,677.0,677,1510,0.0,2,0,0,2.0,0,0,
70.0,8400,6,1900,1950,0.0,0.0,917.0,917.0,917,2007,0.0,2,0,0,1.0,0,235,
60.0,3600,6,1917,2007,0.0,0.0,624.0,624.0,624,1288,1.0,1,0,1,1.0,0,103,
,3300,4,1910,1950,0.0,0.0,624.0,624.0,0,816,0.0,1,0,1,0.0,0,33,
60.0,5400,6,1920,1950,0.0,0.0,972.0,972.0,0,1480,0.0,1,0,0,1.0,0,0,
60.0,9720,6,1910,2002,0.0,0.0,741.0,741.0,741,1521,0.0,1,0,0,3.0,0,0,
72.0,9392,3,1900,1950,0.0,0.0,245.0,245.0,0,797,0.0,1,0,0,0.0,0,36,
,6615,6,1923,1950,0.0,0.0,1022.0,1022.0,0,1432,0.0,1,0,1,1.0,266,61,
50.0,4960,5,1930,1982,0.0,0.0,297.0,297.0,653,1654,0.0,2,0,1,1.0,244,60,
60.0,6000,5,1924,1950,444.0,220.0,248.0,468.0,320,1142,0.0,1,0,0,1.0,0,0,
51.0,6120,5,1925,1999,0.0,0.0,960.0,960.0,0,995,0.0,1,0,0,1.0,0,15,
51.0,6120,5,1938,1950,0.0,273.0,679.0,952.0,588,1582,0.0,2,0,1,1.0,189,0,
50.0,8635,5,1925,1950,0.0,134.0,938.0,1072.0,0,1072,1.0,1,0,0,5.0,0,0,
57.0,8094,6,1915,1950,0.0,0.0,1048.0,1048.0,720,1768,0.0,2,0,0,2.0,0,0,
68.0,9928,7,1915,1994,0.0,0.0,672.0,672.0,672,1944,0.0,2,0,0,1.0,24,28,
50.0,3000,5,1922,1950,0.0,0.0,1040.0,1040.0,1040,2128,0.0,2,0,0,0.0,0,56,
57.0,6876,6,1927,1950,0.0,522.0,198.0,720.0,784,1930,1.0,2,0,0,1.0,0,0,
,5775,6,1915,2002,0.0,0.0,483.0,483.0,686,1427,0.0,1,0,0,1.0,0,24,
41.0,5852,7,1902,2000,188.0,169.0,851.0,1020.0,886,1864,0.0,2,1,0,0.0,0,188,
60.0,5160,6,1927,1950,0.0,0.0,1204.0,1204.0,462,1666,0.0,1,0,0,1.0,0,0,
86.0,5160,4,1923,1950,0.0,749.0,46.0,858.0,0,892,1.0,1,0,0,0.0,0,0,
60.0,10320,6,1915,1965,0.0,276.0,160.0,698.0,649,1403,1.0,1,1,0,1.0,0,0,
50.0,4280,4,1946,2001,0.0,0.0,560.0,560.0,0,704,0.0,1,0,0,1.0,0,0,
60.0,10800,5,1987,1988,0.0,1200.0,0.0,1200.0,0,1200,3.0,3,0,0,0.0,120,0,
,10547,5,1978,1978,0.0,1152.0,0.0,1152.0,0,1152,2.0,2,0,0,1.0,0,0,
60.0,9780,5,1934,1950,0.0,0.0,585.0,585.0,425,1112,1.0,2,0,0,1.0,0,0,
75.0,11625,5,1967,1967,172.0,527.0,525.0,1052.0,0,1052,0.0,1,1,1,1.0,0,215,
,8014,6,1978,1978,23.0,456.0,0.0,456.0,0,1034,0.0,1,0,1,2.0,0,0,
88.0,15400,5,1961,1961,0.0,0.0,552.0,552.0,611,1774,0.0,2,0,1,1.0,290,40,
88.0,15312,6,1960,1960,54.0,588.0,550.0,1138.0,0,1138,0.0,1,0,1,2.0,0,0,
,15584,5,1956,1956,366.0,0.0,825.0,825.0,0,2071,0.0,1,1,1,1.0,131,28,
,9000,2,1947,1950,0.0,0.0,0.0,0.0,0,660,0.0,1,0,0,0.0,0,0,
,15635,4,1954,1954,0.0,0.0,0.0,0.0,0,1383,0.0,1,0,0,2.0,0,0,
68.0,9571,5,1956,1956,0.0,257.0,816.0,1073.0,0,1073,1.0,1,0,0,1.0,0,0,
50.0,9350,6,1946,1950,0.0,342.0,405.0,747.0,747,1639,0.0,1,1,1,1.0,0,50,
62.0,7440,5,1954,1954,0.0,173.0,916.0,1089.0,0,1089,1.0,1,0,1,1.0,328,0,
42.0,4235,5,1984,1984,149.0,552.0,104.0,1049.0,0,1049,1.0,2,0,0,1.0,0,105,
74.0,10778,7,1990,1991,0.0,460.0,308.0,1054.0,0,1061,1.0,1,1,0,2.0,114,36,
66.0,19255,6,1983,1983,100.0,70.0,0.0,520.0,0,1338,0.0,1,1,1,2.0,0,0,
85.0,10560,7,1993,1994,0.0,474.0,605.0,1079.0,800,1879,1.0,2,1,1,2.0,400,100,
120.0,26400,5,1880,2007,0.0,0.0,0.0,0.0,728,2016,0.0,1,0,1,2.0,0,0,
64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,1114,2228,0.0,2,0,0,2.0,73,0,
64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,0,1535,0.0,2,0,0,2.0,0,0,
64.0,7040,5,1979,1979,216.0,1094.0,0.0,1094.0,0,1229,2.0,0,2,2,2.0,120,0,
64.0,7007,5,1979,1979,0.0,0.0,0.0,0.0,0,1513,0.0,2,0,0,2.0,0,0,
,11855,7,2000,2000,23.0,820.0,348.0,1168.0,1619,2787,2.0,4,2,2,4.0,312,0,
,7939,7,2000,2000,23.0,820.0,348.0,1168.0,1619,2787,2.0,4,2,2,4.0,312,0,
,7976,7,2000,2000,23.0,820.0,348.0,1168.0,1619,2787,2.0,4,2,2,4.0,312,0,
84.0,10933,9,2009,2009,242.0,1021.0,534.0,1555.0,0,1680,1.0,1,1,1,3.0,185,24,
65.0,10816,9,2008,2008,364.0,1104.0,616.0,1720.0,0,1720,1.0,2,0,1,3.0,208,104,
71.0,9178,8,2008,2008,0.0,0.0,1468.0,1468.0,0,1468,0.0,2,0,1,3.0,192,142,
77.0,11422,8,2007,2008,352.0,1359.0,479.0,1838.0,0,1838,1.0,2,0,2,2.0,154,222,
64.0,6762,7,2007,2007,0.0,902.0,380.0,1282.0,0,1290,1.0,2,0,1,2.0,168,0,
95.0,10324,8,2008,2008,140.0,872.0,382.0,1254.0,0,1254,1.0,2,0,0,3.0,168,92,
78.0,11645,8,2005,2006,76.0,24.0,1474.0,1498.0,0,1498,0.0,2,0,1,3.0,144,98,
79.0,11646,6,2005,2006,0.0,0.0,704.0,704.0,718,1422,0.0,2,1,1,2.0,36,28,
,16698,7,1992,1993,0.0,800.0,649.0,1449.0,815,1759,1.0,2,1,1,2.0,150,193,
65.0,9757,5,1994,1994,0.0,755.0,235.0,990.0,0,990,1.0,1,0,0,1.0,66,0,
65.0,14753,7,1998,1998,0.0,950.0,513.0,1463.0,0,1463,1.0,2,0,0,2.0,0,81,
70.0,8750,6,1998,1998,120.0,606.0,322.0,928.0,844,1772,1.0,2,1,1,2.0,150,96,
65.0,10739,7,2002,2001,68.0,1259.0,172.0,1431.0,0,1444,1.0,2,0,0,2.0,144,40,
75.0,11166,7,2001,2001,180.0,24.0,1468.0,1492.0,0,1492,0.0,2,0,1,2.0,0,114,
,16269,5,1978,1978,76.0,625.0,282.0,907.0,0,907,0.0,1,0,0,1.0,72,0,
76.0,6950,5,1979,1979,40.0,710.0,132.0,914.0,0,914,1.0,1,0,0,2.0,0,0,
90.0,11664,7,2002,2002,0.0,1234.0,335.0,1569.0,0,1611,1.0,2,0,0,3.0,262,93,
,12334,8,2003,2003,198.0,0.0,1068.0,1068.0,1116,2184,0.0,2,1,1,2.0,192,132,
70.0,8749,7,2002,2002,,0.0,840.0,840.0,885,1725,0.0,2,1,0,2.0,0,48,
,11250,7,2001,2001,0.0,0.0,944.0,944.0,926,1870,0.0,2,1,0,2.0,256,43,
90.0,15750,8,1999,2000,260.0,1246.0,216.0,1462.0,0,1513,1.0,2,0,1,2.0,135,34,
,12782,8,2002,2003,164.0,1360.0,462.0,1822.0,0,1828,1.0,2,0,1,2.0,194,144,
70.0,8750,7,1997,1998,209.0,1111.0,306.0,1417.0,0,1417,1.0,2,0,1,2.0,60,0,
85.0,10200,8,2007,2007,180.0,1478.0,100.0,1578.0,0,1602,1.0,2,0,1,3.0,0,48,
85.0,11069,6,2007,2007,0.0,0.0,608.0,608.0,788,1396,0.0,2,1,1,2.0,100,36,
80.0,10682,4,1960,1971,0.0,399.0,615.0,1014.0,0,1149,1.0,1,0,0,1.0,0,240,
35.0,3675,6,2005,2006,80.0,547.0,0.0,547.0,0,1072,1.0,1,0,0,2.0,0,28,
64.0,6410,4,1959,1959,0.0,332.0,301.0,876.0,0,876,0.0,1,0,0,1.0,0,0,
70.0,11767,5,1950,1950,0.0,1078.0,0.0,1078.0,0,1368,1.0,1,0,0,1.0,0,41,
65.0,10926,5,1959,1959,74.0,0.0,1678.0,1678.0,0,1678,0.0,2,0,0,0.0,0,0,
70.0,11767,5,1956,1956,259.0,546.0,604.0,1150.0,0,1560,0.0,1,0,1,1.0,0,0,
45.0,8212,5,1941,1950,0.0,626.0,94.0,720.0,444,1298,0.0,1,0,2,1.0,84,0,
70.0,6300,5,1938,1950,88.0,832.0,0.0,832.0,436,1268,0.0,1,1,2,1.0,0,0,
43.0,5707,6,1935,1950,0.0,0.0,583.0,583.0,595,1242,0.0,1,1,1,1.0,329,96,
64.0,8574,6,1916,2000,0.0,0.0,816.0,816.0,0,1232,0.0,1,0,1,2.0,0,0,
53.0,7155,7,1918,1990,0.0,0.0,600.0,600.0,600,1228,0.0,1,0,1,1.0,0,113,
60.0,13680,5,1940,1950,0.0,728.0,112.0,840.0,727,1567,1.0,1,1,2,2.0,0,21,
80.0,14680,5,1960,1960,0.0,793.0,480.0,1273.0,0,1273,0.0,1,0,0,1.0,483,0,
,8145,7,1940,1950,0.0,246.0,674.0,920.0,1240,2480,0.0,2,1,2,2.0,0,0,
70.0,9100,5,1954,1954,0.0,154.0,264.0,1112.0,0,1112,1.0,1,0,1,1.0,0,0,
